condition,protein,morphology,oxygen_levels,glucose_levels,morphology_death,glucose_death,oxygen_death,H2O_levels,NH4Cl_levels,KH2PO4_levels,MgSO4_levels,NaCl_levels,CaCl2_levels,FeSO4_levels,ZnCl2_levels,nutrients_death,toxin_in_blood,toxin_death
perturb,protein_41,0.9935840986286333,5265.74072265625,56.015499114990234,0.0,1.0,0.0,57.990501403808594,70.19924926757812,63.35625076293945,57.97275161743164,65.99949645996094,25.951250076293945,48.02349853515625,62.60124969482422,1.0,0.0,0.0
perturb,protein_42,0.9935840986286333,5176.40283203125,67.4844970703125,0.0,1.0,0.0,69.10199737548828,78.73274993896484,72.06300354003906,69.76274871826172,75.73049926757812,36.06575012207031,59.41775131225586,72.73774719238281,2.0,0.0,0.0
perturb,protein_43,0.9935840986286333,5221.47802734375,61.08625030517578,0.0,1.0,0.0,61.053001403808594,72.30000305175781,64.84124755859375,61.89875030517578,69.68250274658203,26.309999465942383,52.640750885009766,66.5425033569336,1.0,0.0,0.0
perturb,protein_44,0.9935840986286333,5112.37890625,52.160499572753906,0.0,1.0,0.0,53.483001708984375,63.02375030517578,53.99399948120117,53.135250091552734,59.52724838256836,21.754249572753906,43.760250091552734,56.89175033569336,1.0,0.0,0.0
perturb,protein_45,0.9935840986286333,5335.80078125,68.19049835205078,0.0,1.0,0.0,67.23100280761719,81.34950256347656,78.20525360107422,67.82749938964844,80.88175201416016,37.57474899291992,55.31924819946289,72.60774993896484,2.0,0.0,0.0
perturb,protein_46,0.9935840986286333,5185.5849609375,57.17224884033203,0.0,1.0,0.0,58.644248962402344,68.81700134277344,63.14899826049805,58.826751708984375,64.88424682617188,25.40999984741211,48.54574966430664,62.42399978637695,1.0,0.0,0.0
perturb,protein_47,0.9935840986286333,5219.4609375,54.91025161743164,0.0,1.0,0.0,55.99224853515625,67.0217514038086,59.901248931884766,56.5672492980957,62.47700119018555,23.412750244140625,46.50825119018555,60.0989990234375,1.0,0.0,0.0
perturb,protein_48,0.9935840986286333,5223.31005859375,55.01824951171875,0.0,1.0,0.0,56.91849899291992,69.22550201416016,61.92774963378906,57.407501220703125,64.90675354003906,23.63249969482422,46.47999954223633,61.24224853515625,1.0,0.0,0.0
perturb,protein_49,0.9935840986286333,5296.18994140625,69.9542465209961,0.0,1.0,0.0,79.13324737548828,85.89424896240234,80.40425109863281,72.47850036621094,84.54399871826172,43.919498443603516,64.84349822998047,77.17400360107422,3.0,0.0,0.0
perturb,protein_50,0.9935840986286333,5252.97998046875,81.37950134277344,0.0,1.0,0.0,84.68399810791016,96.19550323486328,87.95449829101562,84.91000366210938,94.10224914550781,50.86024856567383,71.75475311279297,88.04199981689453,3.0,0.0,0.0
perturb,protein_51,0.9935840986286333,5252.99609375,55.96799850463867,0.0,1.0,0.0,57.88349914550781,69.22025299072266,60.352500915527344,57.93450164794922,65.04399871826172,25.671749114990234,48.027748107910156,62.37099838256836,1.0,0.0,0.0
perturb,protein_52,0.9935840986286333,5256.1533203125,54.53424835205078,0.0,1.0,0.0,56.0307502746582,68.01425170898438,60.390750885009766,56.2755012512207,63.784751892089844,23.66550064086914,45.85074996948242,61.22475051879883,1.0,0.0,0.0
perturb,protein_53,0.9935840986286333,5252.55419921875,53.435001373291016,0.0,1.0,0.0,55.54050064086914,66.48149871826172,59.318748474121094,55.173248291015625,63.29249954223633,23.480249404907227,44.61524963378906,59.17900085449219,1.0,0.0,0.0
perturb,protein_54,0.9935840986286333,5273.85595703125,53.72700119018555,0.0,1.0,0.0,55.327999114990234,67.27050018310547,61.0047492980957,55.4375,63.618751525878906,23.64550018310547,45.255001068115234,60.14950180053711,1.0,0.0,0.0
perturb,protein_55,0.9935840986286333,5217.1259765625,68.21849822998047,0.0,1.0,0.0,71.77050018310547,82.2282485961914,73.88874816894531,66.520751953125,76.75724792480469,34.71575164794922,62.49700164794922,72.66300201416016,3.0,0.0,0.0
perturb,protein_56,0.9935840986286333,5218.0439453125,56.2239990234375,0.0,1.0,0.0,59.029998779296875,68.86274719238281,61.403751373291016,57.96149826049805,65.36074829101562,24.78350067138672,49.48524856567383,61.816001892089844,1.0,0.0,0.0
perturb,protein_57,0.9935840986286333,5350.93505859375,69.083251953125,0.0,1.0,0.0,69.44850158691406,83.2074966430664,77.8552474975586,70.75650024414062,80.3897476196289,35.29800033569336,59.56174850463867,76.34500122070312,2.0,0.0,0.0
perturb,protein_58,0.9935840986286333,5240.9755859375,53.53324890136719,0.0,1.0,0.0,54.89099884033203,65.83975219726562,59.171749114990234,55.14550018310547,61.565250396728516,22.581750869750977,45.0932502746582,59.4162483215332,1.0,0.0,0.0
perturb,protein_59,0.9935840986286333,5329.91943359375,66.58000183105469,0.0,1.0,0.0,64.45124816894531,78.5165023803711,75.62249755859375,65.46749877929688,75.38800048828125,32.94599914550781,53.69675064086914,72.7334976196289,2.0,0.0,0.0
perturb,protein_60,0.9935840986286333,5296.05419921875,68.97250366210938,0.0,1.0,0.0,69.13400268554688,82.85025024414062,76.45549774169922,70.3844985961914,79.64550018310547,31.08650016784668,62.24674987792969,77.93374633789062,3.0,0.0,0.0
