condition,protein,morphology,oxygen_levels,glucose_levels,morphology_death,glucose_death,oxygen_death,H2O_levels,NH4Cl_levels,KH2PO4_levels,MgSO4_levels,NaCl_levels,CaCl2_levels,FeSO4_levels,ZnCl2_levels,nutrients_death,toxin_in_blood,toxin_death
perturb,protein_15,0.5764239365536091,5972.99609375,406.2987365722656,1.0,1.0,0.0,411.26324462890625,426.6752624511719,411.4234924316406,408.05499267578125,416.7554931640625,375.46826171875,396.77374267578125,412.9635009765625,7.0,12621869.0,1.0
perturb,protein_16,0.5717902350812709,6184.14306640625,407.3242492675781,1.0,1.0,0.0,411.5742492675781,431.0635070800781,416.13848876953125,408.10150146484375,419.9624938964844,377.3135070800781,397.8812561035156,416.6400146484375,7.0,12662674.0,1.0
perturb,protein_17,0.5743682310468277,5968.3603515625,406.12451171875,1.0,1.0,0.0,414.1109924316406,426.92474365234375,412.9902648925781,407.1990051269531,418.156494140625,376.54473876953125,396.6522521972656,411.1310119628906,7.0,12618608.0,1.0
perturb,protein_18,0.5771932985046699,5931.73779296875,404.43426513671875,1.0,1.0,0.0,410.7355041503906,424.36773681640625,411.5612487792969,404.7147521972656,414.2384948730469,374.4540100097656,395.3687438964844,411.5679931640625,7.0,12565711.0,1.0
perturb,protein_19,0.5797518431935659,5871.59814453125,408.1864929199219,1.0,1.0,0.0,411.21124267578125,428.9727478027344,413.5790100097656,407.76776123046875,416.9175109863281,378.0507507324219,397.77874755859375,411.9752502441406,7.0,12670845.0,1.0
perturb,protein_20,0.5707564241765163,5991.17138671875,406.1709899902344,1.0,1.0,0.0,411.43798828125,423.9444885253906,411.3922424316406,404.9317626953125,415.1472473144531,374.3324890136719,395.0527648925781,411.072998046875,7.0,12638140.0,1.0
perturb,protein_21,0.5704977375564578,6044.921875,406.10125732421875,1.0,1.0,0.0,412.604248046875,426.33624267578125,411.46923828125,405.2447509765625,416.64324951171875,374.0007629394531,396.56048583984375,411.1267395019531,7.0,12649873.0,1.0
perturb,protein_22,0.5642610434465435,6196.697265625,405.83349609375,1.0,1.0,0.0,411.5559997558594,426.8017578125,414.1510009765625,407.5570068359375,417.2195129394531,375.0249938964844,396.8947448730469,414.0780029296875,7.0,12640210.0,1.0
perturb,protein_23,0.553744735396346,5776.2041015625,405.00799560546875,1.0,1.0,0.0,410.6207580566406,422.2170104980469,409.2275085449219,404.9907531738281,414.1520080566406,374.614990234375,395.1784973144531,407.96649169921875,7.0,12605368.0,1.0
perturb,protein_24,0.5730803974705377,6050.7470703125,406.4957580566406,1.0,1.0,0.0,411.7344970703125,428.73748779296875,416.9527587890625,408.22149658203125,417.4330139160156,377.40625,396.70074462890625,414.8847351074219,7.0,12616436.0,1.0
perturb,protein_25,0.5764239365536091,5949.9736328125,406.16351318359375,1.0,1.0,0.0,410.45050048828125,426.95001220703125,414.7130126953125,407.4252624511719,417.1875,376.02398681640625,397.91351318359375,414.5320129394531,7.0,12628816.0,1.0
perturb,protein_26,0.5717902350812709,6037.0322265625,404.1237487792969,1.0,1.0,0.0,410.6944885253906,424.64300537109375,412.27099609375,405.8067626953125,416.08599853515625,374.7019958496094,396.44573974609375,412.1094970703125,7.0,12581251.0,1.0
perturb,protein_27,0.5697211155377454,6023.23486328125,405.604248046875,1.0,1.0,0.0,412.0434875488281,429.3857421875,414.8739929199219,407.5945129394531,416.8552551269531,377.0402526855469,396.8940124511719,413.1102600097656,7.0,12637241.0,1.0
perturb,protein_28,0.5704977375564578,6125.0810546875,404.1022644042969,1.0,1.0,0.0,409.80224609375,425.65423583984375,415.24200439453125,407.02398681640625,416.6517639160156,375.8192443847656,395.7405090332031,412.8659973144531,7.0,12569681.0,1.0
perturb,protein_29,0.5621700345893751,5776.61328125,405.8992614746094,1.0,1.0,0.0,411.1965026855469,426.5085144042969,413.97100830078125,407.15850830078125,416.77325439453125,376.6935119628906,397.0502624511719,412.1162414550781,7.0,12649282.0,1.0
perturb,protein_30,0.5694620539756259,6000.13818359375,408.2302551269531,1.0,1.0,0.0,410.9159851074219,429.2562561035156,416.2325134277344,408.98699951171875,418.67974853515625,377.55999755859375,399.3055114746094,415.33624267578125,7.0,12665854.0,1.0
perturb,protein_31,0.5748827138216213,6044.55908203125,404.6650085449219,1.0,1.0,0.0,411.2919921875,427.55975341796875,413.1597595214844,405.8532409667969,416.5,375.5769958496094,395.96624755859375,413.2042541503906,7.0,12623160.0,1.0
perturb,protein_32,0.578217821782074,6152.95361328125,406.7304992675781,1.0,1.0,0.0,410.95574951171875,428.2640075683594,417.9230041503906,407.5057373046875,416.3280029296875,377.8032531738281,397.7969970703125,415.6207580566406,7.0,12651135.0,1.0
perturb,protein_33,0.5699800832879648,6002.056640625,405.3887634277344,1.0,1.0,0.0,411.7279968261719,428.3340148925781,415.3027648925781,406.0112609863281,416.8697509765625,377.3590087890625,396.7327575683594,411.65673828125,7.0,12587019.0,1.0
